run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260831-220908-m2-retrieval,2026-08-31T22:10:16.443522+08:00,qwen-awq,gpu_resident,0,16384,1,cold,auto,0,4356.569,4377.707,273872,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/gpu_resident_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:10:16.914609+08:00,qwen-awq,gpu_resident,0,16384,1,warm,auto,0,139.036,172.686,273872,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/gpu_resident_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:11:49.249301+08:00,qwen-awq,cpu,0,16384,4,cold,auto,0,4598.583,4625.268,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:11:54.288288+08:00,qwen-awq,cpu,0,16384,4,cold,auto,1,4731.533,4761.98,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:11:59.336210+08:00,qwen-awq,cpu,0,16384,4,cold,auto,2,4747.444,4779.906,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:12:04.389278+08:00,qwen-awq,cpu,0,16384,4,cold,auto,3,4758.57,4781.967,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:12:04.828561+08:00,qwen-awq,cpu,0,16384,4,warm,auto,0,140.059,173.933,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:12:05.295705+08:00,qwen-awq,cpu,0,16384,4,warm,auto,1,159.44,191.972,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:12:05.747169+08:00,qwen-awq,cpu,0,16384,4,warm,auto,2,158.638,190.628,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,95,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:12:06.214314+08:00,qwen-awq,cpu,0,16384,4,warm,auto,3,151.41,186.495,273872,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,3,56,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/cpu_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:08.016272+08:00,qwen-awq,ssd,0,16384,4,cold,auto,0,4559.755,4590.732,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,44,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:13.033440+08:00,qwen-awq,ssd,0,16384,4,cold,auto,1,4714.641,4745.404,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:18.097432+08:00,qwen-awq,ssd,0,16384,4,cold,auto,2,4747.829,4779.699,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:23.169629+08:00,qwen-awq,ssd,0,16384,4,cold,auto,3,4764.945,4788.303,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,95,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:23.635251+08:00,qwen-awq,ssd,0,16384,4,warm,auto,0,144.908,177.197,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:24.145421+08:00,qwen-awq,ssd,0,16384,4,warm,auto,1,182.285,212.171,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:24.633148+08:00,qwen-awq,ssd,0,16384,4,warm,auto,2,170.347,200.364,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:13:25.101514+08:00,qwen-awq,ssd,0,16384,4,warm,auto,3,168.83,201.845,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,83,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/ssd_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:14:25.377008+08:00,qwen-awq,drop,0,16384,4,cold,auto,0,4384.413,4414.6,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/drop_r0/server.log
20260831-220908-m2-retrieval,2026-08-31T22:14:30.188199+08:00,qwen-awq,drop,0,16384,4,cold,auto,1,4499.468,4533.976,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-220908-m2-retrieval/drop_r0/server.log
